state,mcl_date,rcl_date,drug_group,quarter,mcl_quarter,rcl_quarter,mcl_rel_q,rcl_rel_q,Q_Rate,mcl,rcl,study,treatment,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lead10,lead11,lead12,lead13,lead14,lead15,lead16,lead17,lead18,lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,sid,log_rate
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,8,,7,,1,2.9272493383,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.0774735442
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,9,,7,,2,1.9231108241,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.6591305313
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,10,,7,,3,1.1752343925,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.1699405546
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,11,,7,,4,2.1367898045,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0.7639736122
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,12,,7,,5,1.869691079,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0.6311074436
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,13,,7,,6,2.6160959306,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,0.9654983063
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,14,,7,,7,1.0677942574,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0.0749165984
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,15,,7,,8,2.0288090891,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0.7123658575
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,16,,7,,9,0.8542354059,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,-0.145910087
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,17,,7,,10,1.7555545229,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0.5684648183
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,18,,7,,11,2.1169922188,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0.7547088779
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,19,,7,,12,1.3424828704,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0.3019420665
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,20,,7,,13,2.3751620015,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0.8692670472
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,21,,7,,14,1.8030158789,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0.5949916901
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,22,,7,,15,1.4424127031,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0.3732261068
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,23,,7,,16,0.7212063516,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,-0.313059572
vt,07/01/2004,07/01/2018,cannabis_only_fullpoprate,24,,7,,17,1.3393832243,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.2996476172
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,1,,7,,-6,12.998107044,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.5655727819
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,2,,7,,-5,13.73599085,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.6207472071
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,3,,7,,-4,13.73599085,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.6207472071
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,4,,7,,-3,14.417114363,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.669109378
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,5,,7,,-2,13.63113691,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.6130900001
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,6,,7,,-1,14.253304985,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.6576901543
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,7,,7,,0,10.859660941,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.3859755085
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,8,,7,,1,9.5587640575,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.2585040495
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,9,,7,,2,10.539202701,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.3560502837
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,10,,7,,3,11.336763986,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.4289325919
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,11,,7,,4,10.425265374,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,2.3451909714
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,12,,7,,5,9.7986100786,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,2.2832605794
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,13,,7,,6,11.009195245,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,2.3996387743
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,14,,7,,7,7.8718598124,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,2.0645638928
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,15,,7,,8,9.6972186095,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,2.2728697953
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,16,,7,,9,6.274670865,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1.8381134723
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,17,,7,,10,8.387997003,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,2.1279932254
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,18,,7,,11,10.258293632,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,2.3290608594
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,19,,7,,12,8.387997003,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,2.1279932254
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,20,,7,,13,8.0479430704,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,2.0866583218
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,21,,7,,14,8.6161059962,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,2.1547931861
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,22,,7,,15,8.6727909041,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,2.1613430097
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,23,,7,,16,9.0695852592,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2.2060285153
vt,07/01/2004,07/01/2018,cannabis_only_whiterate,24,,7,,17,9.9765437851,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2.3012385653
vt,07/01/2004,07/01/2018,cocaine_crack_RR,1,,7,,-6,44.984502511,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.8065403159
vt,07/01/2004,07/01/2018,cocaine_crack_RR,2,,7,,-5,25.803788158,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.2509087739
vt,07/01/2004,07/01/2018,cocaine_crack_RR,3,,7,,-4,34.391699481,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.5381059667
vt,07/01/2004,07/01/2018,cocaine_crack_RR,4,,7,,-3,15.452119862,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.7383931529
vt,07/01/2004,07/01/2018,cocaine_crack_RR,5,,7,,-2,27.10822222,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.3002059086
vt,07/01/2004,07/01/2018,cocaine_crack_RR,6,,7,,-1,29.548476289,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.3863705484
vt,07/01/2004,07/01/2018,cocaine_crack_RR,7,,7,,0,34.621899155,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.5447751982
vt,07/01/2004,07/01/2018,cocaine_crack_RR,8,,7,,1,38.851223656,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.6599969323
vt,07/01/2004,07/01/2018,cocaine_crack_RR,9,,7,,2,25.941958815,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3.256247091
vt,07/01/2004,07/01/2018,cocaine_crack_RR,10,,7,,3,15.234606473,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.7242257666
vt,07/01/2004,07/01/2018,cocaine_crack_RR,11,,7,,4,20.224957137,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,3.0074116601
vt,07/01/2004,07/01/2018,cocaine_crack_RR,12,,7,,5,24.289435612,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,3.1904531242
vt,07/01/2004,07/01/2018,cocaine_crack_RR,13,,7,,6,19.249204245,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,2.9579890891
vt,07/01/2004,07/01/2018,cocaine_crack_RR,14,,7,,7,5.9227684712,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,1.7804909626
vt,07/01/2004,07/01/2018,cocaine_crack_RR,15,,7,,8,9.8406189055,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,2.2875342863
vt,07/01/2004,07/01/2018,cocaine_crack_RR,16,,7,,9,24.749567498,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,3.2092119799
vt,07/01/2004,07/01/2018,cocaine_crack_RR,17,,7,,10,13.082150896,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,2.5720128824
vt,07/01/2004,07/01/2018,cocaine_crack_RR,18,,7,,11,9.3808426758,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,2.239735031
vt,07/01/2004,07/01/2018,cocaine_crack_RR,19,,7,,12,20.475079482,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,3.019696791
vt,07/01/2004,07/01/2018,cocaine_crack_RR,20,,7,,13,20.371463946,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,3.0146258577
vt,07/01/2004,07/01/2018,cocaine_crack_RR,21,,7,,14,23.168533124,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,3.1432265539
vt,07/01/2004,07/01/2018,cocaine_crack_RR,22,,7,,15,13.330590562,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,2.5908113095
vt,07/01/2004,07/01/2018,cocaine_crack_RR,23,,7,,16,18.935135152,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2.9415471784
vt,07/01/2004,07/01/2018,cocaine_crack_RR,24,,7,,17,19.501909123,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2.9710250034
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,1,,7,,-6,104.92332526,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.653325151
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,2,,7,,-5,88.781275222,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.4862883932
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,3,,7,,-4,125.10088781,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.8292004466
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,4,,7,,-3,72.639225182,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.2856427249
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,5,,7,,-2,131.2163758,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.8769238914
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,6,,7,,-1,135.590255,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.909711256
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,7,,7,,0,131.2163758,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.8769238914
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,8,,7,,1,126.84249661,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.8430249674
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,9,,7,,2,123.65306483,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.8175606481
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,10,,7,,3,95.389507154,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4.5580734123
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,11,,7,,4,84.790673026,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,4.4403034794
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,12,,7,,5,91.856562445,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,4.520337116
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,13,,7,,6,83.710028461,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,4.4274782375
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,14,,7,,7,20.927507115,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,3.0415421494
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,15,,7,,8,41.855014231,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,3.7344504956
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,16,,7,,9,71.153524192,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,4.2649803865
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,17,,7,,10,51.498127341,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,3.9417396077
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,18,,7,,11,46.816479401,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,3.8464488421
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,19,,7,,12,84.269662921,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,4.4341405894
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,20,,7,,13,74.906367041,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,4.3163723852
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,21,,7,,14,100.21097046,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,4.6073774528
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,22,,7,,15,73.839662447,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,4.3020314382
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,23,,7,,16,100.21097046,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,4.6073774528
vt,07/01/2004,07/01/2018,cocaine_crack_blackrate,24,,7,,17,116.03375527,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,4.7539673206
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,1,,7,,-6,5.7189555584,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.7455332381
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,2,,7,,-5,6.1999892035,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.8261591574
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,3,,7,,-4,7.0017119453,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.947581886
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,4,,7,,-3,7.4292974076,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.0067764099
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,5,,7,,-2,8.143075432,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.0983952097
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,6,,7,,-1,7.6640709948,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.0378472431
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,7,,7,,0,7.3979574186,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.0025547493
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,8,,7,,1,5.6416078156,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1.7319400738
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,9,,7,,2,7.8527025316,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.0621303809
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,10,,7,,3,8.974517179,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.1955027825
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,11,,7,,4,6.7843076294,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,1.9160851483
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,12,,7,,5,7.9061222767,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,2.0689014744
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,13,,7,,6,8.4889643463,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,2.1399443145
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,14,,7,,7,5.2321918613,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,1.656739705
vt,07/01/2004,07/01/2018,cocaine_crack_fullpoprate,15,,7,,8,6.566934683,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,1.8835687832
